state,district,category,indicator_no,indicator,nfhs6_value,nfhs5_value,small_sample_flag,boundary_change_single_round
Assam,Barpeta,Child Feeding Practices and Nutritional Status of Children,71,Children under 5 years who are underweight (weight-for-age)12 (%),35.5,26.2,False,False
Assam,Barpeta,Child Feeding Practices and Nutritional Status of Children,72,Children under 5 years who are overweight (weight-for-height)14 (%),3.7,6.1,False,False
Assam,Barpeta,Nutritional Status of Adults (age 15-49 years),73,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)15 (%),16.2,14.6,False,False
Assam,Barpeta,Nutritional Status of Adults (age 15-49 years),74,Women who are overweight or obese (BMI ≥25.0 kg/m2)15 (%),20.1,16.5,False,False
Assam,Barpeta,Women,75,Blood sugar level - high (141-160 mg/dl)16 (%),5.9,8.1,False,False
Assam,Barpeta,Women,76,Blood sugar level - very high (>160 mg/dl)16 (%),6.4,4.3,False,False
Assam,Barpeta,Women,77,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level16 (%),12.4,14.0,False,False
Assam,Barpeta,Men,78,Blood sugar level - high (141-160 mg/dl)16 (%),7.0,10.2,False,False
Assam,Barpeta,Men,79,Blood sugar level - very high (>160 mg/dl)16 (%),9.1,4.8,False,False
Assam,Barpeta,Men,80,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level16 (%),16.4,17.0,False,False
Assam,Barpeta,Women,81,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.9,9.6,False,False
Assam,Barpeta,Women,82,Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm,4.1,3.9,False,False
Assam,Barpeta,Women,83,Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to,16.6,17.9,False,False
Assam,Barpeta,Men,84,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.5,10.0,False,False
Assam,Barpeta,Men,85,Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm,4.2,3.0,False,False
Assam,Barpeta,Men,86,Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to,17.1,16.7,False,False
Assam,Barpeta,Men,87,Women having a bank or savings account that they themselves use (%),92.5,76.3,False,False
Assam,Barpeta,Men,88,Women having a mobile phone that they themselves use (%),54.9,50.4,False,False
Assam,Barpeta,Men,89,Women age 15-24 years who use hygienic methods of protection during their menstrual period17 (%),73.3,63.5,False,False
Assam,Barpeta,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),90,Women age 15 years and above who use any kind of tobacco (%),15.8,14.3,False,False
Assam,Barpeta,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),91,Men age 15 years and above who use any kind of tobacco (%),45.2,46.4,False,False
Assam,Barpeta,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),92,Women age 15 years and above who consume alcohol (%),0.9,0.7,False,False
Assam,Barpeta,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),93,Men age 15 years and above who consume alcohol (%),7.7,8.0,False,False
Assam,Biswanath,Population and Household Profile,1,Population below age 5 years (%),5.4,7.7,False,False
Assam,Biswanath,Population and Household Profile,2,Population below age 15 years (%),24.4,28.7,False,False
Assam,Biswanath,Population and Household Profile,3,Population age 60 years and above (%),9.3,8.6,False,False
Assam,Biswanath,Population and Household Profile,4,Population living in households with electricity (%),96.3,91.1,False,False
Assam,Biswanath,Population and Household Profile,5,Population living in households with an improved drinking-water source1 (%),85.2,76.2,False,False
Assam,Biswanath,Population and Household Profile,6,Households using iodized salt (%),98.7,98.0,False,False
Assam,Biswanath,Population and Household Profile,7,Households with any usual member covered under a health insurance/financing scheme (%),73.8,78.4,False,False
Assam,Biswanath,Population and Household Profile,8,Households with any usual member having a bank account/post office account (%),97.6,97.0,False,False
Assam,Biswanath,Population and Household Profile,9,Female population age 6 years and above who ever attended school (%),75.1,72.1,False,False
Assam,Biswanath,Population and Household Profile,10,Households with any usual female members owning a house and/or land (alone or jointly with others) (%),7.4,9.5,False,False
Assam,Biswanath,Population and Household Profile,11,Children age 2-4 years who attended pre-school (%),50.7,39.8,False,False
Assam,Biswanath,Characteristics of Adults (age 15-49 years),12,Women with 10 or more years of schooling (%),38.8,23.0,False,False
Assam,Biswanath,Characteristics of Adults (age 15-49 years),13,Men with 10 or more years of schooling (%),48.4,40.0,False,False
Assam,Biswanath,Characteristics of Adults (age 15-49 years),14,Women who have ever used the internet (%),57.7,31.5,False,False
Assam,Biswanath,Characteristics of Adults (age 15-49 years),15,Men who have ever used the internet (%),74.2,55.6,False,False
Assam,Biswanath,Marriage and Fertility,16,Women age 20-24 years married before age 18 years (%),24.1,25.3,False,False
Assam,Biswanath,Marriage and Fertility,17,Men age 25-29 years married before age 21 years (%),*,*,True,False
Assam,Biswanath,Marriage and Fertility,18,Three or more births in the 5 years preceding the survey (%),0.0,0.8,False,False
Assam,Biswanath,Marriage and Fertility,19,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),3.8,9.0,False,False
Assam,Biswanath,Marriage and Fertility,20,Any method2 (%),74.9,72.4,False,False
Assam,Biswanath,Marriage and Fertility,21,Any modern method2 (%),63.4,56.1,False,False
Assam,Biswanath,Marriage and Fertility,22,Any traditional method (%),11.5,16.3,False,False
Assam,Biswanath,Marriage and Fertility,23,Female sterilization (%),6.8,11.9,False,False
Assam,Biswanath,Marriage and Fertility,24,Male sterilization (%),0.5,0.3,False,False
Assam,Biswanath,Marriage and Fertility,25,Total unmet need3 (%),7.4,5.3,False,False
Assam,Biswanath,Marriage and Fertility,26,Unmet need for spacing3 (%),3.1,1.4,False,False
Assam,Biswanath,Marriage and Fertility,27,Unmet need for limiting3 (%),4.3,3.9,False,False
Assam,Biswanath,Antenatal Care (for last birth in the 5 years before the survey),28,Mothers who had an antenatal check-up in the first trimester (%),73.5,41.2,False,False
Assam,Biswanath,Antenatal Care (for last birth in the 5 years before the survey),29,Mothers who had any antenatal care visits (%),89.2,94.7,False,False
Assam,Biswanath,Antenatal Care (for last birth in the 5 years before the survey),30,Mothers who had at least 4 antenatal care visits (%),54.1,46.5,False,False
Assam,Biswanath,Antenatal Care (for last birth in the 5 years before the survey),31,Mothers whose last birth was protected against neonatal tetanus4 (%),95.7,94.6,False,False
Assam,Biswanath,Antenatal Care (for last birth in the 5 years before the survey),32,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),80.1,63.7,False,False
Assam,Biswanath,Antenatal Care (for last birth in the 5 years before the survey),33,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),52.3,21.4,False,False
